run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,bin
433,1,3,0.000253152296823,na,na,0,0.013158391262,del,1,neu,123465.317794,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,47-157
433,1,3,0.000169464080013,0.1,4.29041610132,na,0.0175515560292,ins,1,sel,123465.317794,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,47-157
433,1,3,0.000158296065254,na,na,0,0,ins,1,neu,123465.317794,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,47-157
356,1,3,0.000258129396564,135.439216736,0.0973118570263,na,0.00628136475264,del,1,sel,119539.433422,neu_ins_e_1,500,True,indel_continuous_1class,30,11
356,1,3,0.000252124337182,na,na,0,0.0129438132937,del,1,neu,119539.433422,neu_ins_e_1,500,True,indel_continuous_1class,30,11
356,1,3,0.000157742272623,na,na,0,0,ins,1,neu,119539.433422,neu_ins_e_1,500,True,indel_continuous_1class,30,11
356,1,3,0.000151106740226,5.42874280423,0.0658431144177,na,0.0057922796605,ins,1,sel,119539.433422,neu_ins_e_1,500,True,indel_continuous_1class,30,11
208,1,3,0.000273693558606,313.467514937,0.0924129156842,na,0.00860675353646,del,1,sel,115165.234221,neu_ins_e_1,500,True,indel_continuous_1class,30,12
208,1,3,0.000253769092263,na,na,0,0.0129307006605,del,1,neu,115165.234221,neu_ins_e_1,500,True,indel_continuous_1class,30,12
208,1,3,0.000158776879625,na,na,0,0,ins,1,neu,115165.234221,neu_ins_e_1,500,True,indel_continuous_1class,30,12
208,1,3,0.000157198016897,114.395028265,0.00500691366285,na,0.0164159836295,ins,1,sel,115165.234221,neu_ins_e_1,500,True,indel_continuous_1class,30,12
431,1,3,0.000253927934188,138.672826385,0.0849852359527,na,0.012744313819,del,1,sel,110170.01941,neu_ins_e_1,500,True,indel_continuous_1class,30,13
431,1,3,0.000253729193414,na,na,0,0.0127869074703,del,1,neu,110170.01941,neu_ins_e_1,500,True,indel_continuous_1class,30,13
431,1,3,0.000158812237016,na,na,0,0,ins,1,neu,110170.01941,neu_ins_e_1,500,True,indel_continuous_1class,30,13
431,1,3,0.000152626534524,128.278855611,0.00267970413222,na,0.01117458186,ins,1,sel,110170.01941,neu_ins_e_1,500,True,indel_continuous_1class,30,13
355,1,3,0.000275924424027,102.434033085,0.132310842592,na,0.0147063060396,del,1,sel,105865.125501,neu_ins_e_1,500,True,indel_continuous_1class,30,14
355,1,3,0.000253714456661,na,na,0,0.0126189490955,del,1,neu,105865.125501,neu_ins_e_1,500,True,indel_continuous_1class,30,14
355,1,3,0.000169021264113,246.465659471,0.0364214508947,na,0.0202943508499,ins,1,sel,105865.125501,neu_ins_e_1,500,True,indel_continuous_1class,30,14
