run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,bin
342,1,3,0.000180151132093,na,na,-1.95994944174,0.0629497413646,ins,1,sel,47048.0495798,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,9
342,1,3,1e-10,na,na,0,0.0599681460576,ins,1,neu,47048.0495798,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,9
342,1,3,1e-10,na,na,0,0.015925094966,del,1,neu,47048.0495798,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,9
102,1,3,0.000227721494459,na,na,2.27688308278,0.0380776587737,del,1,sel,40334.2827278,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,10
102,1,3,0.000165752827076,na,na,4.23554155652,0.0657142062277,ins,1,sel,40334.2827278,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,10
102,1,3,1e-10,na,na,0,0.058671380431,ins,1,neu,40334.2827278,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,10
102,1,3,1e-10,na,na,0,0.0465145839308,del,1,neu,40334.2827278,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,10
452,1,3,0.000218191758007,na,na,10.6300210692,0.0342326959625,del,1,sel,34718.5216537,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,11
452,1,3,0.000158892813975,na,na,100,0.0536328195261,ins,1,sel,34718.5216537,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,11
452,1,3,1e-10,na,na,0,0.0798190763347,ins,1,neu,34718.5216537,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,11
452,1,3,1e-10,na,na,0,0.00733877846762,del,1,neu,34718.5216537,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,11
388,1,3,0.000225329783214,na,na,26.2371904961,0.0378026007009,del,1,sel,31318.7711396,neu_ins_theta_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,43-137
