run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,bin
43,1,3,0.000253396510074,na,na,0,0.0129372914969,del,1,neu,82746.3490029,neu_ins_e_1,500,True,indel_continuous_1class,30,35
43,1,3,0.000192562324426,122.590587305,0.0785001301938,na,0.0319685839578,ins,1,sel,82746.3490029,neu_ins_e_1,500,True,indel_continuous_1class,30,35
43,1,3,0.000158540478629,na,na,0,0,ins,1,neu,82746.3490029,neu_ins_e_1,500,True,indel_continuous_1class,30,35
11,1,3,0.000252246766597,na,na,0,0.0131058323346,del,1,neu,81997.7528449,sel_del_scale|sel_ins_shape|neu_ins_e_1,500,True,indel_continuous_1class,30,36
11,1,3,0.000232472726734,5000,0.00798816505499,na,0.0308498987918,del,1,sel,81997.7528449,sel_del_scale|sel_ins_shape|neu_ins_e_1,500,True,indel_continuous_1class,30,36
11,1,3,0.000157750092633,na,na,0,0,ins,1,neu,81997.7528449,sel_del_scale|sel_ins_shape|neu_ins_e_1,500,True,indel_continuous_1class,30,36
11,1,3,0.000153395837731,0.104218282416,0.001,na,0.0411535236898,ins,1,sel,81997.7528449,sel_del_scale|sel_ins_shape|neu_ins_e_1,500,True,indel_continuous_1class,30,36
28,1,3,0.000323819363071,134.404993872,0.17732107531,na,0.0306901876388,del,1,sel,81850.3339568,sel_ins_e,500,True,indel_continuous_1class,30,37
28,1,3,0.000254447436575,na,na,0,0.0146490324234,del,1,neu,81850.3339568,sel_ins_e,500,True,indel_continuous_1class,30,37
28,1,3,0.000193087220369,145.560056178,0.0673335577511,na,0,ins,1,sel,81850.3339568,sel_ins_e,500,True,indel_continuous_1class,30,37
28,1,3,0.000159578718053,na,na,0,0.00417411300928,ins,1,neu,81850.3339568,sel_ins_e,500,True,indel_continuous_1class,30,37
478,1,3,0.00028329586622,109.098110587,0.096021831163,na,0.0375987292003,del,1,sel,81570.9840547,neu_ins_e_1,500,True,indel_continuous_1class,30,38
478,1,3,0.000253266798758,na,na,0,0.0128841204756,del,1,neu,81570.9840547,neu_ins_e_1,500,True,indel_continuous_1class,30,38
478,1,3,0.00021737983786,136.683211888,0.132411441076,na,0.0296628869386,ins,1,sel,81570.9840547,neu_ins_e_1,500,True,indel_continuous_1class,30,38
478,1,3,0.000158482056882,na,na,0,0,ins,1,neu,81570.9840547,neu_ins_e_1,500,True,indel_continuous_1class,30,38
274,1,3,0.000292305618252,92.8118992904,0.119515781734,na,0.0172379122827,del,1,sel,81243.9694181,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,40
274,1,3,0.000254059335103,na,na,0,0.0199284397681,del,1,neu,81243.9694181,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,40
274,1,3,0.000166119718128,0.1,0.001,na,0,ins,1,sel,81243.9694181,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,40
274,1,3,0.000160705442421,na,na,0,0.0176651889573,ins,1,neu,81243.9694181,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,40
282,1,3,0.000255015639018,na,na,0,0.0218879691972,del,1,neu,81189.5413884,sel_del_shape|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,39
282,1,3,0.00021091806687,0.102790398787,0.001,na,0.00238367401174,del,1,sel,81189.5413884,sel_del_shape|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,39
282,1,3,0.000163338822217,0.1,0.001,na,0.0158907393443,ins,1,sel,81189.5413884,sel_del_shape|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,39
282,1,3,0.000161815714345,na,na,0,0.0225912703816,ins,1,neu,81189.5413884,sel_del_shape|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,39
422,1,3,0.000330566402853,126.028314931,0.145434215802,na,0.0341740823046,del,1,sel,80990.3900499,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,42
422,1,3,0.000261506116062,na,na,0,0.0445243007577,del,1,neu,80990.3900499,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,42
422,1,3,0.000199840507406,5000,0.00886374273924,na,0.0447412959472,ins,1,sel,80990.3900499,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,42
422,1,3,0.000171710269473,na,na,0,0.0767307043948,ins,1,neu,80990.3900499,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,42
252,1,3,0.00025316402229,76.5296071586,0.138661275569,na,0,del,1,sel,80693.7634262,sel_ins_e|sel_ins_shape|sel_del_e|sel_ins_scale,500,True,indel_continuous_1class,30,41
252,1,3,0.000252091283183,na,na,0,0.0134360824102,del,1,neu,80693.7634262,sel_ins_e|sel_ins_shape|sel_del_e|sel_ins_scale,500,True,indel_continuous_1class,30,41
252,1,3,0.000160457268479,0.1,0.001,na,0,ins,1,sel,80693.7634262,sel_ins_e|sel_ins_shape|sel_del_e|sel_ins_scale,500,True,indel_continuous_1class,30,41
252,1,3,0.000157809567397,na,na,0,0.00112148108795,ins,1,neu,80693.7634262,sel_ins_e|sel_ins_shape|sel_del_e|sel_ins_scale,500,True,indel_continuous_1class,30,41
451,1,3,0.000261285384684,na,na,0,0.0441882402993,del,1,neu,80633.7244745,sel_del_scale,500,True,indel_continuous_1class,30,43
451,1,3,0.000227885642754,5000,0.00354231955714,na,0.0392084707487,del,1,sel,80633.7244745,sel_del_scale,500,True,indel_continuous_1class,30,43
451,1,3,0.000183732285712,241.972878686,0.0586685580891,na,0.0310099055499,ins,1,sel,80633.7244745,sel_del_scale,500,True,indel_continuous_1class,30,43
451,1,3,0.000171496493852,na,na,0,0.0760080908096,ins,1,neu,80633.7244745,sel_del_scale,500,True,indel_continuous_1class,30,43
240,1,3,0.000253594136396,na,na,0,0.0156291141704,del,1,neu,80417.7863355,sel_ins_e,500,True,indel_continuous_1class,30,44
240,1,3,0.000238750248739,121.055210735,0.0396171697056,na,0.0401366975805,del,1,sel,80417.7863355,sel_ins_e,500,True,indel_continuous_1class,30,44
