run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,window,rec_rate,callable,n_ins,theta_ins,pi_ins,tajd_ins,n_del,theta_del,pi_del,tajd_del
161,1,3,0.000177434318493,0.1,0.001,na,0.0340954558055,ins,1,sel,86514.8437603,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,258,0.570285370888,1458147,926,0.000179002021433,0.000161928659781,-0.399454973076,1129,0.00021824328531,0.000192316903433,-0.497729003595
474,1,3,0.000262727668243,na,na,0,0.0431326936252,del,1,neu,86466.6129911,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,425,3.4796953851,1472816,898,0.00017186051171,0.000163892984953,-0.194143144091,1198,0.000229274936558,0.000214772960527,-0.265039869861
474,1,3,0.000262727668243,0.1,0.001,na,0.0537386854331,del,1,sel,86466.6129911,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,425,3.4796953851,1472816,898,0.00017186051171,0.000163892984953,-0.194143144091,1198,0.000229274936558,0.000214772960527,-0.265039869861
474,1,3,0.000176534995226,na,na,0,0.0767809438534,ins,1,neu,86466.6129911,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,425,3.4796953851,1472816,898,0.00017186051171,0.000163892984953,-0.194143144091,1198,0.000229274936558,0.000214772960527,-0.265039869861
474,1,3,0.000176534995226,0.1,0.001,na,0.081028884082,ins,1,sel,86466.6129911,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,425,3.4796953851,1472816,898,0.00017186051171,0.000163892984953,-0.194143144091,1198,0.000229274936558,0.000214772960527,-0.265039869861
107,1,3,0.000264049461224,na,na,0,0.0437887922284,del,1,neu,86464.8806054,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,356,1.02823628553,1471771,882,0.000168918260807,0.000166151420367,-0.0685903290906,1206,0.000230969866817,0.00021316245244,-0.32306613362
107,1,3,0.000264049461224,0.1,0.001,na,0.057211218997,del,1,sel,86464.8806054,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,356,1.02823628553,1471771,882,0.000168918260807,0.000166151420367,-0.0685903290906,1206,0.000230969866817,0.00021316245244,-0.32306613362
107,1,3,0.00017478047118,na,na,0,0.0761849511741,ins,1,neu,86464.8806054,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,356,1.02823628553,1471771,882,0.000168918260807,0.000166151420367,-0.0685903290906,1206,0.000230969866817,0.00021316245244,-0.32306613362
107,1,3,0.00017478047118,0.1,0.001,na,0.0515092132945,ins,1,sel,86464.8806054,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,356,1.02823628553,1471771,882,0.000168918260807,0.000166151420367,-0.0685903290906,1206,0.000230969866817,0.00021316245244,-0.32306613362
446,1,3,0.000265617406394,na,na,0,0.0435281998306,del,1,neu,86440.9690514,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,330,1.10329650467,1403049,855,0.000171767713107,0.000162829590939,-0.217884332673,1226,0.000246300837741,0.000229488927704,-0.286028937022
446,1,3,0.000265617406394,0.1,0.001,na,0.0518663889281,del,1,sel,86440.9690514,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,330,1.10329650467,1403049,855,0.000171767713107,0.000162829590939,-0.217884332673,1226,0.000246300837741,0.000229488927704,-0.286028937022
446,1,3,0.000175724548631,na,na,0,0.0757116962062,ins,1,neu,86440.9690514,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,330,1.10329650467,1403049,855,0.000171767713107,0.000162829590939,-0.217884332673,1226,0.000246300837741,0.000229488927704,-0.286028937022
446,1,3,0.000175724548631,0.1,0.001,na,0.0704399134548,ins,1,sel,86440.9690514,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,330,1.10329650467,1403049,855,0.000171767713107,0.000162829590939,-0.217884332673,1226,0.000246300837741,0.000229488927704,-0.286028937022
32,1,3,0.000266584683202,na,na,0,0.0441286622127,del,1,neu,86432.3176674,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,397,0.0,1457122,842,0.000162878752193,0.000159315489893,-0.0915982973766,1216,0.000235226321457,0.000212527809867,-0.404355974773
32,1,3,0.000266584683202,0.1,0.001,na,0.048616984465,del,1,sel,86432.3176674,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,397,0.0,1457122,842,0.000162878752193,0.000159315489893,-0.0915982973766,1216,0.000235226321457,0.000212527809867,-0.404355974773
32,1,3,0.000175565577963,na,na,0,0.0763625598245,ins,1,neu,86432.3176674,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,397,0.0,1457122,842,0.000162878752193,0.000159315489893,-0.0915982973766,1216,0.000235226321457,0.000212527809867,-0.404355974773
32,1,3,0.000175565577963,0.1,0.001,na,0.0530142018385,ins,1,sel,86432.3176674,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,397,0.0,1457122,842,0.000162878752193,0.000159315489893,-0.0915982973766,1216,0.000235226321457,0.000212527809867,-0.404355974773
190,1,3,0.000262244631937,na,na,0,0.0440967139935,del,1,neu,86417.9527738,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,474,5.16455403279,1609123,870,0.000152397649082,0.000144331644269,-0.221625984281,1176,0.000205999580828,0.000183938050335,-0.4487402307
190,1,3,0.000262244631937,16.033604027,0.0843027260483,na,0.0377769404679,del,1,sel,86417.9527738,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,474,5.16455403279,1609123,870,0.000152397649082,0.000144331644269,-0.221625984281,1176,0.000205999580828,0.000183938050335,-0.4487402307
190,1,3,0.000174295919213,na,na,0,0.0773183790134,ins,1,neu,86417.9527738,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,474,5.16455403279,1609123,870,0.000152397649082,0.000144331644269,-0.221625984281,1176,0.000205999580828,0.000183938050335,-0.4487402307
190,1,3,0.000174295919213,0.1,0.001,na,0.0708257082699,ins,1,sel,86417.9527738,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,474,5.16455403279,1609123,870,0.000152397649082,0.000144331644269,-0.221625984281,1176,0.000205999580828,0.000183938050335,-0.4487402307
428,1,3,0.000259480231546,na,na,0,0.0385307105048,del,1,neu,86407.747321,,500,True,indel_continuous_1class_equal_t,28,121,1.07359966502,1792830,858,0.000134895180771,0.000121134566139,-0.427136362856,1178,0.000185205737702,0.000165069808773,-0.455558669701
428,1,3,0.000259480231546,13.542555638,0.158784842717,na,0.0555618444648,del,1,sel,86407.747321,,500,True,indel_continuous_1class_equal_t,28,121,1.07359966502,1792830,858,0.000134895180771,0.000121134566139,-0.427136362856,1178,0.000185205737702,0.000165069808773,-0.455558669701
428,1,3,0.000169169563929,na,na,0,0.0631174893933,ins,1,neu,86407.747321,,500,True,indel_continuous_1class_equal_t,28,121,1.07359966502,1792830,858,0.000134895180771,0.000121134566139,-0.427136362856,1178,0.000185205737702,0.000165069808773,-0.455558669701
428,1,3,0.000169169563929,5.8771044095,0.156187609938,na,0.054925256021,ins,1,sel,86407.747321,,500,True,indel_continuous_1class_equal_t,28,121,1.07359966502,1792830,858,0.000134895180771,0.000121134566139,-0.427136362856,1178,0.000185205737702,0.000165069808773,-0.455558669701
382,1,3,0.000265968554939,na,na,0,0.0442957228273,del,1,neu,86401.0273372,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,473,3.67094537658,1458752,816,0.000157672862314,0.000153624468038,-0.107496378937,1232,0.000238055105846,0.000210439435468,-0.486116861008
382,1,3,0.000265968554939,0.1,0.001,na,0.0479123710618,del,1,sel,86401.0273372,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,473,3.67094537658,1458752,816,0.000157672862314,0.000153624468038,-0.107496378937,1232,0.000238055105846,0.000210439435468,-0.486116861008
382,1,3,0.000174877161206,na,na,0,0.0764529865759,ins,1,neu,86401.0273372,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,473,3.67094537658,1458752,816,0.000157672862314,0.000153624468038,-0.107496378937,1232,0.000238055105846,0.000210439435468,-0.486116861008
382,1,3,0.000174877161206,0.1,0.001,na,0.0729965603869,ins,1,sel,86401.0273372,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,473,3.67094537658,1458752,816,0.000157672862314,0.000153624468038,-0.107496378937,1232,0.000238055105846,0.000210439435468,-0.486116861008
160,1,3,0.000264119903996,na,na,0,0.0440864657793,del,1,neu,86399.1040661,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,255,0.548650119419,1413344,860,0.000171513705203,0.000160109268292,-0.278421486737,1197,0.000238723145497,0.000216083274843,-0.397392216089
160,1,3,0.000264119903996,0.1,0.001,na,0.0483218656973,del,1,sel,86399.1040661,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,255,0.548650119419,1413344,860,0.000171513705203,0.000160109268292,-0.278421486737,1197,0.000238723145497,0.000216083274843,-0.397392216089
160,1,3,0.000176252348177,na,na,0,0.0777361760529,ins,1,neu,86399.1040661,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,255,0.548650119419,1413344,860,0.000171513705203,0.000160109268292,-0.278421486737,1197,0.000238723145497,0.000216083274843,-0.397392216089
160,1,3,0.000176252348177,0.1,0.001,na,0.0754639389994,ins,1,sel,86399.1040661,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,255,0.548650119419,1413344,860,0.000171513705203,0.000160109268292,-0.278421486737,1197,0.000238723145497,0.000216083274843,-0.397392216089
162,1,3,0.000262021102342,na,na,0,0.0432213740363,del,1,neu,86392.098006,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,207,1.38052234198,1579541,867,0.000154716435628,0.000148320902951,-0.173091980946,1196,0.000213426594015,0.000195109978485,-0.359613487869
162,1,3,0.000262021102342,83.6716377172,0.00784109446197,na,0.0493549436382,del,1,sel,86392.098006,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,207,1.38052234198,1579541,867,0.000154716435628,0.000148320902951,-0.173091980946,1196,0.000213426594015,0.000195109978485,-0.359613487869
162,1,3,0.000173994659739,na,na,0,0.0755512667855,ins,1,neu,86392.098006,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,207,1.38052234198,1579541,867,0.000154716435628,0.000148320902951,-0.173091980946,1196,0.000213426594015,0.000195109978485,-0.359613487869
162,1,3,0.000173994659739,0.1,0.001,na,0.0658745989182,ins,1,sel,86392.098006,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,207,1.38052234198,1579541,867,0.000154716435628,0.000148320902951,-0.173091980946,1196,0.000213426594015,0.000195109978485,-0.359613487869
352,1,3,0.000263780186777,na,na,0,0.0445192391245,del,1,neu,86387.4235799,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,377,1.46356483298,1742748,863,0.000139580406921,0.000124368012623,-0.456356978476,1150,0.000185999383499,0.000165168669493,-0.469245386096
352,1,3,0.000263780186777,31.2284360033,0.117383358956,na,0.0438446322551,del,1,sel,86387.4235799,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,377,1.46356483298,1742748,863,0.000139580406921,0.000124368012623,-0.456356978476,1150,0.000185999383499,0.000165168669493,-0.469245386096
352,1,3,0.000174284331565,na,na,0,0.0773462254334,ins,1,neu,86387.4235799,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,377,1.46356483298,1742748,863,0.000139580406921,0.000124368012623,-0.456356978476,1150,0.000185999383499,0.000165168669493,-0.469245386096
352,1,3,0.000174284331565,0.1,5.49414674507,na,0.0625626853822,ins,1,sel,86387.4235799,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,377,1.46356483298,1742748,863,0.000139580406921,0.000124368012623,-0.456356978476,1150,0.000185999383499,0.000165168669493,-0.469245386096
160,1,3,0.000267544785865,na,na,0,0.0440290550877,del,1,neu,86387.2913954,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,304,0.421610325932,1359447,874,0.000181216362779,0.000170080767749,-0.257312865355,1185,0.000245699530771,0.000224816646614,-0.356137758819
160,1,3,0.000267544785865,0.1,0.001,na,0.0626904043292,del,1,sel,86387.2913954,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,304,0.421610325932,1359447,874,0.000181216362779,0.000170080767749,-0.257312865355,1185,0.000245699530771,0.000224816646614,-0.356137758819
160,1,3,0.000177231733906,na,na,0,0.0768682473828,ins,1,neu,86387.2913954,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,304,0.421610325932,1359447,874,0.000181216362779,0.000170080767749,-0.257312865355,1185,0.000245699530771,0.000224816646614,-0.356137758819
160,1,3,0.000177231733906,0.1,0.001,na,0.0557663971502,ins,1,sel,86387.2913954,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,304,0.421610325932,1359447,874,0.000181216362779,0.000170080767749,-0.257312865355,1185,0.000245699530771,0.000224816646614,-0.356137758819
6,1,3,0.000264398908087,na,na,0,0.0441032330184,del,1,neu,86385.9034583,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,151,0.844450378394,1416554,874,0.000173910800952,0.000163302151411,-0.255434191093,1174,0.000233605583887,0.00021117964329,-0.402246034323
6,1,3,0.000264398908087,0.1,0.001,na,0.0519126421421,del,1,sel,86385.9034583,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,151,0.844450378394,1416554,874,0.000173910800952,0.000163302151411,-0.255434191093,1174,0.000233605583887,0.00021117964329,-0.402246034323
6,1,3,0.000176024033896,na,na,0,0.0774802166597,ins,1,neu,86385.9034583,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,151,0.844450378394,1416554,874,0.000173910800952,0.000163302151411,-0.255434191093,1174,0.000233605583887,0.00021117964329,-0.402246034323
6,1,3,0.000176024033896,0.1,0.001,na,0.052331320208,ins,1,sel,86385.9034583,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,151,0.844450378394,1416554,874,0.000173910800952,0.000163302151411,-0.255434191093,1174,0.000233605583887,0.00021117964329,-0.402246034323
290,1,3,0.000265967774012,na,na,0,0.0444476961854,del,1,neu,86382.282968,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,78,1.78207832291,1529037,795,0.000146553903795,0.000134591077156,-0.341722490281,1230,0.000226743775683,0.000202759197972,-0.44325948529
290,1,3,0.000265967774012,0.1,1.27165649568,na,0.0437616769304,del,1,sel,86382.282968,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,78,1.78207832291,1529037,795,0.000146553903795,0.000134591077156,-0.341722490281,1230,0.000226743775683,0.000202759197972,-0.44325948529
290,1,3,0.000173656182781,na,na,0,0.075827767973,ins,1,neu,86382.282968,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,78,1.78207832291,1529037,795,0.000146553903795,0.000134591077156,-0.341722490281,1230,0.000226743775683,0.000202759197972,-0.44325948529
290,1,3,0.000173656182781,0.1,0.001,na,0.0641882385802,ins,1,sel,86382.282968,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,78,1.78207832291,1529037,795,0.000146553903795,0.000134591077156,-0.341722490281,1230,0.000226743775683,0.000202759197972,-0.44325948529
181,1,3,0.000265560094302,na,na,0,0.0434828401921,del,1,neu,86362.5559148,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,225,0.808375134921,1380345,848,0.000173163543045,0.00016032605121,-0.310410044783,1200,0.000245042749591,0.00022167227072,-0.399638840959
181,1,3,0.000265560094302,0.1,0.001,na,0.0532382256293,del,1,sel,86362.5559148,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,225,0.808375134921,1380345,848,0.000173163543045,0.00016032605121,-0.310410044783,1200,0.000245042749591,0.00022167227072,-0.399638840959
181,1,3,0.000175786048794,na,na,0,0.0756733101246,ins,1,neu,86362.5559148,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,225,0.808375134921,1380345,848,0.000173163543045,0.00016032605121,-0.310410044783,1200,0.000245042749591,0.00022167227072,-0.399638840959
181,1,3,0.000175786048794,0.1,0.001,na,0.0670919198412,ins,1,sel,86362.5559148,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,225,0.808375134921,1380345,848,0.000173163543045,0.00016032605121,-0.310410044783,1200,0.000245042749591,0.00022167227072,-0.399638840959
430,1,3,0.000262700468594,na,na,0,0.0437614264863,del,1,neu,86339.9841378,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,254,0.543576103671,1603558,897,0.000157672526845,0.000147724130045,-0.264222937593,1137,0.000199859156102,0.000179213316493,-0.432819054668
430,1,3,0.000262700468594,8.05028383128,0.115376086738,na,0.0562265157408,del,1,sel,86339.9841378,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,254,0.543576103671,1603558,897,0.000157672526845,0.000147724130045,-0.264222937593,1137,0.000199859156102,0.000179213316493,-0.432819054668
430,1,3,0.000174454413887,na,na,0,0.0765669380615,ins,1,neu,86339.9841378,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,254,0.543576103671,1603558,897,0.000157672526845,0.000147724130045,-0.264222937593,1137,0.000199859156102,0.000179213316493,-0.432819054668
430,1,3,0.000174454413887,0.1,0.001,na,0.0525723955409,ins,1,sel,86339.9841378,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,254,0.543576103671,1603558,897,0.000157672526845,0.000147724130045,-0.264222937593,1137,0.000199859156102,0.000179213316493,-0.432819054668
115,1,3,0.000263881481722,na,na,0,0.0433945408552,del,1,neu,86325.9255467,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,409,3.51641706848,1380365,890,0.000181737406063,0.000176097588224,-0.129952859152,1164,0.000237688023211,0.000220525196711,-0.302551181541
115,1,3,0.000263881481722,0.1,0.001,na,0.0495555835898,del,1,sel,86325.9255467,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,409,3.51641706848,1380365,890,0.000181737406063,0.000176097588224,-0.129952859152,1164,0.000237688023211,0.000220525196711,-0.302551181541
115,1,3,0.000176141328188,na,na,0,0.0765940715896,ins,1,neu,86325.9255467,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,409,3.51641706848,1380365,890,0.000181737406063,0.000176097588224,-0.129952859152,1164,0.000237688023211,0.000220525196711,-0.302551181541
115,1,3,0.000176141328188,0.1,0.001,na,0.0429123362033,ins,1,sel,86325.9255467,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,409,3.51641706848,1380365,890,0.000181737406063,0.000176097588224,-0.129952859152,1164,0.000237688023211,0.000220525196711,-0.302551181541
232,1,3,0.000254161443494,na,na,0,0.0132347308752,del,1,neu,86307.6656079,sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,77,2.13854466254,1701783,827,0.000136977610527,0.000128725670602,-0.252226078149,1192,0.000197433266927,0.000177535159177,-0.422306771359
232,1,3,0.000254161443494,7.66236380717,0.194692073442,na,0.00475462374356,del,1,sel,86307.6656079,sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,77,2.13854466254,1701783,827,0.000136977610527,0.000128725670602,-0.252226078149,1192,0.000197433266927,0.000177535159177,-0.422306771359
232,1,3,0.000159142377875,na,na,0,0.000778133139129,ins,1,neu,86307.6656079,sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,77,2.13854466254,1701783,827,0.000136977610527,0.000128725670602,-0.252226078149,1192,0.000197433266927,0.000177535159177,-0.422306771359
232,1,3,0.000159142377875,0.1,0.00103523789447,na,0.0200038995042,ins,1,sel,86307.6656079,sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,77,2.13854466254,1701783,827,0.000136977610527,0.000128725670602,-0.252226078149,1192,0.000197433266927,0.000177535159177,-0.422306771359
299,1,3,0.000265213433994,na,na,0,0.0440224001117,del,1,neu,86264.9584783,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,313,0.349280538448,1528923,835,0.000153939162319,0.000140683825701,-0.360525673179,1168,0.000215330468968,0.000188540010121,-0.521308508427
299,1,3,0.000265213433994,0.1,5.86739301313,na,0.0552496280774,del,1,sel,86264.9584783,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,313,0.349280538448,1528923,835,0.000153939162319,0.000140683825701,-0.360525673179,1168,0.000215330468968,0.000188540010121,-0.521308508427
299,1,3,0.000174717145327,na,na,0,0.0761059995886,ins,1,neu,86264.9584783,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,313,0.349280538448,1528923,835,0.000153939162319,0.000140683825701,-0.360525673179,1168,0.000215330468968,0.000188540010121,-0.521308508427
299,1,3,0.000174717145327,0.1,0.001,na,0.0771211093287,ins,1,sel,86264.9584783,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,313,0.349280538448,1528923,835,0.000153939162319,0.000140683825701,-0.360525673179,1168,0.000215330468968,0.000188540010121,-0.521308508427
105,1,3,0.000266263379906,na,na,0,0.0441679339783,del,1,neu,86259.1029694,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,219,0.965366701147,1432817,848,0.000166822023206,0.000152544547596,-0.358352214207,1143,0.000224855627977,0.000197608516723,-0.507713814842
105,1,3,0.000266263379906,0.1,1.82921019388,na,0.0442273915334,del,1,sel,86259.1029694,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,219,0.965366701147,1432817,848,0.000166822023206,0.000152544547596,-0.358352214207,1143,0.000224855627977,0.000197608516723,-0.507713814842
105,1,3,0.000176793073618,na,na,0,0.0772635414786,ins,1,neu,86259.1029694,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,219,0.965366701147,1432817,848,0.000166822023206,0.000152544547596,-0.358352214207,1143,0.000224855627977,0.000197608516723,-0.507713814842
105,1,3,0.000176793073618,0.1,0.001,na,0.0448852646005,ins,1,sel,86259.1029694,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,219,0.965366701147,1432817,848,0.000166822023206,0.000152544547596,-0.358352214207,1143,0.000224855627977,0.000197608516723,-0.507713814842
51,1,3,0.000266062920812,na,na,0,0.0439125730674,del,1,neu,86258.3656904,sel_del_shape|sel_del_scale|sel_ins_shape,500,True,indel_continuous_1class_equal_t,28,150,0.770787081929,1430188,824,0.000162398621818,0.000145829190215,-0.427173784358,1172,0.000230984447537,0.000206465311222,-0.444780117154
51,1,3,0.000266062920812,0.1,0.001,na,0.047944660625,del,1,sel,86258.3656904,sel_del_shape|sel_del_scale|sel_ins_shape,500,True,indel_continuous_1class_equal_t,28,150,0.770787081929,1430188,824,0.000162398621818,0.000145829190215,-0.427173784358,1172,0.000230984447537,0.000206465311222,-0.444780117154
51,1,3,0.000175577405318,na,na,0,0.0760343350462,ins,1,neu,86258.3656904,sel_del_shape|sel_del_scale|sel_ins_shape,500,True,indel_continuous_1class_equal_t,28,150,0.770787081929,1430188,824,0.000162398621818,0.000145829190215,-0.427173784358,1172,0.000230984447537,0.000206465311222,-0.444780117154
51,1,3,0.000175577405318,0.102976616487,0.001,na,0.0520030266404,ins,1,sel,86258.3656904,sel_del_shape|sel_del_scale|sel_ins_shape,500,True,indel_continuous_1class_equal_t,28,150,0.770787081929,1430188,824,0.000162398621818,0.000145829190215,-0.427173784358,1172,0.000230984447537,0.000206465311222,-0.444780117154
110,1,3,0.000264615488126,na,na,0,0.0430513704443,del,1,neu,86250.3447315,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,152,0.923432037541,1441918,868,0.000169678735587,0.000156111512583,-0.334812364747,1140,0.000222849952269,0.000195755346625,-0.509413405813
110,1,3,0.000264615488126,0.1,0.001,na,0.0547828607387,del,1,sel,86250.3447315,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,152,0.923432037541,1441918,868,0.000169678735587,0.000156111512583,-0.334812364747,1140,0.000222849952269,0.000195755346625,-0.509413405813
110,1,3,0.000176853647917,na,na,0,0.0760532483291,ins,1,neu,86250.3447315,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,152,0.923432037541,1441918,868,0.000169678735587,0.000156111512583,-0.334812364747,1140,0.000222849952269,0.000195755346625,-0.509413405813
110,1,3,0.000176853647917,0.1,0.001,na,0.058844767495,ins,1,sel,86250.3447315,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,152,0.923432037541,1441918,868,0.000169678735587,0.000156111512583,-0.334812364747,1140,0.000222849952269,0.000195755346625,-0.509413405813
384,1,3,0.0002642208614,na,na,0,0.0436792781126,del,1,neu,86207.1158267,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,120,1.16887032418,1493886,823,0.000155285403658,0.000141876534368,-0.361525918195,1158,0.00021849392155,0.000195174478543,-0.447189816833
