run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,alpha,window,rec_rate,callable,n_ins,theta_ins,pi_ins,tajd_ins,n_del,theta_del,pi_del,tajd_del
192,1,3,0.000324301216655,93.8105121011,0.111276748347,na,0.00300187540637,del,1,sel,89268.4939755,sel_ins_e,500,True,indel_continuous_1class,30,NA,120,1.16887032418,1493886,823,0.000155285403658,0.000141876534368,-0.361525918195,1158,0.00021849392155,0.000195174478543,-0.447189816833
192,1,3,0.000212471507131,na,na,0,0.0158157898643,del,1,neu,89268.4939755,sel_ins_e,500,True,indel_continuous_1class,30,NA,120,1.16887032418,1493886,823,0.000155285403658,0.000141876534368,-0.361525918195,1158,0.00021849392155,0.000195174478543,-0.447189816833
192,1,3,0.000204043933557,118.624311153,0.0556932037789,na,0,ins,1,sel,89268.4939755,sel_ins_e,500,True,indel_continuous_1class,30,NA,120,1.16887032418,1493886,823,0.000155285403658,0.000141876534368,-0.361525918195,1158,0.00021849392155,0.000195174478543,-0.447189816833
192,1,3,0.000135846508234,na,na,0,0.00540620289119,ins,1,neu,89268.4939755,sel_ins_e,500,True,indel_continuous_1class,30,NA,120,1.16887032418,1493886,823,0.000155285403658,0.000141876534368,-0.361525918195,1158,0.00021849392155,0.000195174478543,-0.447189816833
408,1,3,0.000293974683027,71.834746942,0.0758683528688,na,0.026519935806,del,1,sel,89262.4610848,sel_ins_e,500,True,indel_continuous_1class,30,NA,261,0.600535644702,1531258,828,0.000152415881966,0.000135784467824,-0.456860763944,1161,0.000213713573626,0.000193339483992,-0.399448990042
408,1,3,0.000227524490494,125.215905316,0.122287216553,na,0,ins,1,sel,89262.4610848,sel_ins_e,500,True,indel_continuous_1class,30,NA,261,0.600535644702,1531258,828,0.000152415881966,0.000135784467824,-0.456860763944,1161,0.000213713573626,0.000193339483992,-0.399448990042
408,1,3,0.000211630148041,na,na,0,0.0140899158372,del,1,neu,89262.4610848,sel_ins_e,500,True,indel_continuous_1class,30,NA,261,0.600535644702,1531258,828,0.000152415881966,0.000135784467824,-0.456860763944,1161,0.000213713573626,0.000193339483992,-0.399448990042
408,1,3,0.000134932091982,na,na,0,0.0010324906713,ins,1,neu,89262.4610848,sel_ins_e,500,True,indel_continuous_1class,30,NA,261,0.600535644702,1531258,828,0.000152415881966,0.000135784467824,-0.456860763944,1161,0.000213713573626,0.000193339483992,-0.399448990042
455,1,3,0.000339679201567,2.49613935104,0.584631968853,na,0.0590331921885,del,1,sel,89211.8204981,r_19,500,True,indel_continuous_1class,30,NA,325,0.763121531595,1334421,818,0.000172786056626,0.000151873477632,-0.506721977394,1151,0.000243125612686,0.000215062720481,-0.483626172172
455,1,3,0.000255024909089,14.2376049256,0.231222785533,na,0.0796440799824,ins,1,sel,89211.8204981,r_19,500,True,indel_continuous_1class,30,NA,325,0.763121531595,1334421,818,0.000172786056626,0.000151873477632,-0.506721977394,1151,0.000243125612686,0.000215062720481,-0.483626172172
455,1,3,0.000219017136579,na,na,0,0.0455666821115,del,1,neu,89211.8204981,r_19,500,True,indel_continuous_1class,30,NA,325,0.763121531595,1334421,818,0.000172786056626,0.000151873477632,-0.506721977394,1151,0.000243125612686,0.000215062720481,-0.483626172172
455,1,3,0.00014608276135,na,na,0,0.0747412878458,ins,1,neu,89211.8204981,r_19,500,True,indel_continuous_1class,30,NA,325,0.763121531595,1334421,818,0.000172786056626,0.000151873477632,-0.506721977394,1151,0.000243125612686,0.000215062720481,-0.483626172172
5,1,3,0.000348684875672,119.816480988,0.105521202803,na,0.00952174583998,del,1,sel,89206.4410365,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,265,0.65476265374,1374085,856,0.000175593495103,0.000168923894427,-0.159042781009,1139,0.000233646017433,0.000209777875153,-0.428015583337
5,1,3,0.000211667103886,na,na,0,0.013498465331,del,1,neu,89206.4410365,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,265,0.65476265374,1374085,856,0.000175593495103,0.000168923894427,-0.159042781009,1139,0.000233646017433,0.000209777875153,-0.428015583337
5,1,3,0.000199465193464,0.1,0.001,na,0.00577243042877,ins,1,sel,89206.4410365,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,265,0.65476265374,1374085,856,0.000175593495103,0.000168923894427,-0.159042781009,1139,0.000233646017433,0.000209777875153,-0.428015583337
5,1,3,0.000134931835102,na,na,0,0,ins,1,neu,89206.4410365,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,265,0.65476265374,1374085,856,0.000175593495103,0.000168923894427,-0.159042781009,1139,0.000233646017433,0.000209777875153,-0.428015583337
221,1,3,0.000408400564938,175.737912851,0.189442639138,na,0.0266442468169,del,1,sel,89192.7111424,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,424,2.28819364311,1527391,809,0.000149295442989,0.000130642451909,-0.52307000073,1134,0.000209271980655,0.000180135173053,-0.583346415549
221,1,3,0.000244131324272,112.354906876,0.153725808617,na,0.0240221905472,ins,1,sel,89192.7111424,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,424,2.28819364311,1527391,809,0.000149295442989,0.000130642451909,-0.52307000073,1134,0.000209271980655,0.000180135173053,-0.583346415549
221,1,3,0.000212276786674,na,na,0,0.0135118928713,del,1,neu,89192.7111424,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,424,2.28819364311,1527391,809,0.000149295442989,0.000130642451909,-0.52307000073,1134,0.000209271980655,0.000180135173053,-0.583346415549
221,1,3,0.000135316161248,na,na,0,0,ins,1,neu,89192.7111424,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,424,2.28819364311,1527391,809,0.000149295442989,0.000130642451909,-0.52307000073,1134,0.000209271980655,0.000180135173053,-0.583346415549
364,1,3,0.000313050501392,134.68106326,0.0717244616288,na,0.018465249737,del,1,sel,89169.4996766,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,408,3.00952113381,1459014,845,0.000163247112083,0.000160537401142,-0.0695001140724,1154,0.000222943393306,0.000203594597736,-0.363638254761
364,1,3,0.000211892108435,na,na,0,0.0152517071493,del,1,neu,89169.4996766,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,408,3.00952113381,1459014,845,0.000163247112083,0.000160537401142,-0.0695001140724,1154,0.000222943393306,0.000203594597736,-0.363638254761
364,1,3,0.000182245223508,0.1,0.001,na,0,ins,1,sel,89169.4996766,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,408,3.00952113381,1459014,845,0.000163247112083,0.000160537401142,-0.0695001140724,1154,0.000222943393306,0.000203594597736,-0.363638254761
364,1,3,0.000135262971203,na,na,0,0.00357613485835,ins,1,neu,89169.4996766,sel_ins_e|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,408,3.00952113381,1459014,845,0.000163247112083,0.000160537401142,-0.0695001140724,1154,0.000222943393306,0.000203594597736,-0.363638254761
320,1,3,0.000300288622176,158.886984549,0.0767431233675,na,0.0251836418518,del,1,sel,89123.578863,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,277,0.908277173284,1547195,836,0.00015230335897,0.000152891284925,0.0161625198227,1171,0.000213334011189,0.00019530420161,-0.354122304252
320,1,3,0.000211387939443,na,na,0,0.0136275062226,del,1,neu,89123.578863,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,277,0.908277173284,1547195,836,0.00015230335897,0.000152891284925,0.0161625198227,1171,0.000213334011189,0.00019530420161,-0.354122304252
320,1,3,0.000173838381175,0.1,0.001,na,0.0345098908108,ins,1,sel,89123.578863,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,277,0.908277173284,1547195,836,0.00015230335897,0.000152891284925,0.0161625198227,1171,0.000213334011189,0.00019530420161,-0.354122304252
320,1,3,0.000134708905487,na,na,0,0,ins,1,neu,89123.578863,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,277,0.908277173284,1547195,836,0.00015230335897,0.000152891284925,0.0161625198227,1171,0.000213334011189,0.00019530420161,-0.354122304252
478,1,3,0.000313185524968,107.625092328,0.0940893273781,na,0.0182899243341,del,1,sel,89108.2151936,sel_ins_e,500,True,indel_continuous_1class,30,NA,375,1.15860880192,1501559,825,0.000154867327725,0.00014420801454,-0.288170911666,1135,0.000213059899356,0.000190100667653,-0.451494045355
478,1,3,0.000213075268806,na,na,0,0.0167901516869,del,1,neu,89108.2151936,sel_ins_e,500,True,indel_continuous_1class,30,NA,375,1.15860880192,1501559,825,0.000154867327725,0.00014420801454,-0.288170911666,1135,0.000213059899356,0.000190100667653,-0.451494045355
478,1,3,0.000190382065094,152.437537699,0.0334269792829,na,0,ins,1,sel,89108.2151936,sel_ins_e,500,True,indel_continuous_1class,30,NA,375,1.15860880192,1501559,825,0.000154867327725,0.00014420801454,-0.288170911666,1135,0.000213059899356,0.000190100667653,-0.451494045355
478,1,3,0.000136379595634,na,na,0,0.00757079019022,ins,1,neu,89108.2151936,sel_ins_e,500,True,indel_continuous_1class,30,NA,375,1.15860880192,1501559,825,0.000154867327725,0.00014420801454,-0.288170911666,1135,0.000213059899356,0.000190100667653,-0.451494045355
38,1,3,0.000351342002881,146.549249648,0.137157372897,na,0.0122824634884,del,1,sel,89089.0425862,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,5,1.92009740111,1457132,837,0.000161910427534,0.000154387631247,-0.194536797919,1132,0.000218975631982,0.000194325493323,-0.471647724641
38,1,3,0.000211880618472,na,na,0,0.0135415388928,del,1,neu,89089.0425862,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,5,1.92009740111,1457132,837,0.000161910427534,0.000154387631247,-0.194536797919,1132,0.000218975631982,0.000194325493323,-0.471647724641
38,1,3,0.000190837213264,0.1,0.001,na,0.044285383253,ins,1,sel,89089.0425862,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,5,1.92009740111,1457132,837,0.000161910427534,0.000154387631247,-0.194536797919,1132,0.000218975631982,0.000194325493323,-0.471647724641
38,1,3,0.000135053414026,na,na,0,0,ins,1,neu,89089.0425862,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,5,1.92009740111,1457132,837,0.000161910427534,0.000154387631247,-0.194536797919,1132,0.000218975631982,0.000194325493323,-0.471647724641
111,1,3,0.000337037429068,117.783402002,0.124911667029,na,0.0612876028666,del,1,sel,89086.94651,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,NA,305,0.396815331179,1454794,877,0.000169920723873,0.000154020721183,-0.391832143959,1079,0.000209058678517,0.000185947831427,-0.463127349679
111,1,3,0.000236408002722,5000,0.00989808534718,na,0.0797547407108,ins,1,sel,89086.94651,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,NA,305,0.396815331179,1454794,877,0.000169920723873,0.000154020721183,-0.391832143959,1079,0.000209058678517,0.000185947831427,-0.463127349679
111,1,3,0.000218531262154,na,na,0,0.0454881207284,del,1,neu,89086.94651,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,NA,305,0.396815331179,1454794,877,0.000169920723873,0.000154020721183,-0.391832143959,1079,0.000209058678517,0.000185947831427,-0.463127349679
111,1,3,0.000145791076277,na,na,0,0.0747388812533,ins,1,neu,89086.94651,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,NA,305,0.396815331179,1454794,877,0.000169920723873,0.000154020721183,-0.391832143959,1079,0.000209058678517,0.000185947831427,-0.463127349679
107,1,3,0.000296784764152,171.797955131,0.0922273794661,na,0.00932791814163,del,1,sel,89040.6805632,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,114,1.87019286716,1555249,827,0.000149883503526,0.000137358272398,-0.349877027351,1131,0.000204979736987,0.000186353642272,-0.380718776138
107,1,3,0.00021274765146,na,na,0,0.0133531713402,del,1,neu,89040.6805632,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,114,1.87019286716,1555249,827,0.000149883503526,0.000137358272398,-0.349877027351,1131,0.000204979736987,0.000186353642272,-0.380718776138
107,1,3,0.000192305194347,106.678435006,0.0316746016011,na,0.0447938218303,ins,1,sel,89040.6805632,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,114,1.87019286716,1555249,827,0.000149883503526,0.000137358272398,-0.349877027351,1131,0.000204979736987,0.000186353642272,-0.380718776138
107,1,3,0.000135672470565,na,na,0,0,ins,1,neu,89040.6805632,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,114,1.87019286716,1555249,827,0.000149883503526,0.000137358272398,-0.349877027351,1131,0.000204979736987,0.000186353642272,-0.380718776138
364,1,3,0.00027525749629,0.1,0.001,na,0.0190833842213,del,1,sel,89025.8988584,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,171,2.68266512858,1423485,785,0.000155440798659,0.000151629349985,-0.102647159921,1201,0.000237814521261,0.000226467917969,-0.199926378834
364,1,3,0.000210788959189,na,na,0,0.0163259696048,del,1,neu,89025.8988584,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,171,2.68266512858,1423485,785,0.000155440798659,0.000151629349985,-0.102647159921,1201,0.000237814521261,0.000226467917969,-0.199926378834
364,1,3,0.000173337719902,0.1,0.001,na,0.00734771904355,ins,1,sel,89025.8988584,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,171,2.68266512858,1423485,785,0.000155440798659,0.000151629349985,-0.102647159921,1201,0.000237814521261,0.000226467917969,-0.199926378834
364,1,3,0.000134830531141,na,na,0,0.00646425617309,ins,1,neu,89025.8988584,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,171,2.68266512858,1423485,785,0.000155440798659,0.000151629349985,-0.102647159921,1201,0.000237814521261,0.000226467917969,-0.199926378834
96,1,3,0.000211914025391,na,na,0,0.0140385634011,del,1,neu,89012.7821084,sel_ins_shape,500,True,indel_continuous_1class,30,NA,76,2.47052276538,1968995,876,0.000125402949197,0.000121841479109,-0.118924003917,1106,0.000158328381064,0.000146088419941,-0.32388856713
96,1,3,0.000203905992596,115.642907031,0.0405584982546,na,0.0340300624324,del,1,sel,89012.7821084,sel_ins_shape,500,True,indel_continuous_1class,30,NA,76,2.47052276538,1968995,876,0.000125402949197,0.000121841479109,-0.118924003917,1106,0.000158328381064,0.000146088419941,-0.32388856713
96,1,3,0.000140484715426,0.113771312385,0.001,na,0.0222813430006,ins,1,sel,89012.7821084,sel_ins_shape,500,True,indel_continuous_1class,30,NA,76,2.47052276538,1968995,876,0.000125402949197,0.000121841479109,-0.118924003917,1106,0.000158328381064,0.000146088419941,-0.32388856713
96,1,3,0.000135112491561,na,na,0,0.000950732200259,ins,1,neu,89012.7821084,sel_ins_shape,500,True,indel_continuous_1class,30,NA,76,2.47052276538,1968995,876,0.000125402949197,0.000121841479109,-0.118924003917,1106,0.000158328381064,0.000146088419941,-0.32388856713
385,1,3,0.000337982477471,311.88897908,0.0958916046542,na,0.0198159726339,del,1,sel,89006.1448555,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,93,0.000976025149273,1440153,847,0.000165776525975,0.000150696707773,-0.38087616365,1089,0.000213141247682,0.000191580521763,-0.423795908689
385,1,3,0.000232192213633,139.81332407,0.0782048084068,na,0.0217036920685,ins,1,sel,89006.1448555,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,93,0.000976025149273,1440153,847,0.000165776525975,0.000150696707773,-0.38087616365,1089,0.000213141247682,0.000191580521763,-0.423795908689
385,1,3,0.000212301986832,na,na,0,0.0137082813801,del,1,neu,89006.1448555,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,93,0.000976025149273,1440153,847,0.000165776525975,0.000150696707773,-0.38087616365,1089,0.000213141247682,0.000191580521763,-0.423795908689
385,1,3,0.000135263516687,na,na,0,0,ins,1,neu,89006.1448555,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,93,0.000976025149273,1440153,847,0.000165776525975,0.000150696707773,-0.38087616365,1089,0.000213141247682,0.000191580521763,-0.423795908689
46,1,3,0.000373380486703,199.090540296,0.176165450234,na,0.0174641345907,del,1,sel,89002.0733945,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,370,0.652488415576,1610189,804,0.000140743209588,0.000129814770682,-0.325073252585,1110,0.000194309655029,0.000168832746702,-0.549325555028
46,1,3,0.000211593412893,na,na,0,0.0138108956522,del,1,neu,89002.0733945,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,370,0.652488415576,1610189,804,0.000140743209588,0.000129814770682,-0.325073252585,1110,0.000194309655029,0.000168832746702,-0.549325555028
46,1,3,0.000165663431561,2.97739511536,0.155972813923,na,0.00521124946672,ins,1,sel,89002.0733945,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,370,0.652488415576,1610189,804,0.000140743209588,0.000129814770682,-0.325073252585,1110,0.000194309655029,0.000168832746702,-0.549325555028
46,1,3,0.000134775407636,na,na,0,0,ins,1,neu,89002.0733945,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,370,0.652488415576,1610189,804,0.000140743209588,0.000129814770682,-0.325073252585,1110,0.000194309655029,0.000168832746702,-0.549325555028
37,1,3,0.000325465175639,25.9471345018,0.179910592196,na,0.0280871496747,del,1,sel,88997.6397599,sel_ins_e,500,True,indel_continuous_1class,30,NA,303,0.448200469612,1447496,804,0.000156562206669,0.000143492806307,-0.349477553593,1123,0.000218680793643,0.000191772187062,-0.515546660382
37,1,3,0.000211562784432,na,na,0,0.0139672046043,del,1,neu,88997.6397599,sel_ins_e,500,True,indel_continuous_1class,30,NA,303,0.448200469612,1447496,804,0.000156562206669,0.000143492806307,-0.349477553593,1123,0.000218680793643,0.000191772187062,-0.515546660382
37,1,3,0.000195085046571,120.324432713,0.0509910923253,na,0,ins,1,sel,88997.6397599,sel_ins_e,500,True,indel_continuous_1class,30,NA,303,0.448200469612,1447496,804,0.000156562206669,0.000143492806307,-0.349477553593,1123,0.000218680793643,0.000191772187062,-0.515546660382
37,1,3,0.000134893454811,na,na,0,0.000859571576861,ins,1,neu,88997.6397599,sel_ins_e,500,True,indel_continuous_1class,30,NA,303,0.448200469612,1447496,804,0.000156562206669,0.000143492806307,-0.349477553593,1123,0.000218680793643,0.000191772187062,-0.515546660382
414,1,3,0.000304959189523,119.938494444,0.0987600787172,na,0.0239212314968,del,1,sel,88994.8688292,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,218,0.994139973397,1525525,837,0.000154651588859,0.000143225929986,-0.309331500632,1104,0.000203984891398,0.000183329466387,-0.424237370229
414,1,3,0.000212001702871,na,na,0,0.0135901634994,del,1,neu,88994.8688292,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,218,0.994139973397,1525525,837,0.000154651588859,0.000143225929986,-0.309331500632,1104,0.000203984891398,0.000183329466387,-0.424237370229
414,1,3,0.000185408222265,121.383599654,0.0299940105708,na,0.0029455909897,ins,1,sel,88994.8688292,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,218,0.994139973397,1525525,837,0.000154651588859,0.000143225929986,-0.309331500632,1104,0.000203984891398,0.000183329466387,-0.424237370229
414,1,3,0.000135112074795,na,na,0,0,ins,1,neu,88994.8688292,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,218,0.994139973397,1525525,837,0.000154651588859,0.000143225929986,-0.309331500632,1104,0.000203984891398,0.000183329466387,-0.424237370229
297,1,3,0.00031957246447,79.772940173,0.100063670746,na,0.0173071368545,del,1,sel,88991.9381238,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,308,0.349015388289,1433968,810,0.000159218605697,0.000151904586287,-0.192318750257,1141,0.000224282011236,0.000200551344609,-0.443318965137
297,1,3,0.000211273067687,na,na,0,0.0134060514999,del,1,neu,88991.9381238,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,308,0.349015388289,1433968,810,0.000159218605697,0.000151904586287,-0.192318750257,1141,0.000224282011236,0.000200551344609,-0.443318965137
297,1,3,0.00018028453923,0.1,0.001,na,0.0162296423962,ins,1,sel,88991.9381238,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,308,0.349015388289,1433968,810,0.000159218605697,0.000151904586287,-0.192318750257,1141,0.000224282011236,0.000200551344609,-0.443318965137
297,1,3,0.000134713529367,na,na,0,0,ins,1,neu,88991.9381238,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,308,0.349015388289,1433968,810,0.000159218605697,0.000151904586287,-0.192318750257,1141,0.000224282011236,0.000200551344609,-0.443318965137
457,1,3,0.000269815365123,0.1,0.001,na,0.0141748909522,del,1,sel,88972.9658773,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,37,1.93220877159,1408691,803,0.000160674909041,0.000154521952799,-0.160318945205,1176,0.000235309704897,0.000225005453925,-0.183485730145
457,1,3,0.000210549660806,na,na,0,0.0138721069684,del,1,neu,88972.9658773,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,37,1.93220877159,1408691,803,0.000160674909041,0.000154521952799,-0.160318945205,1176,0.000235309704897,0.000225005453925,-0.183485730145
457,1,3,0.000180784636889,0.1,0.001,na,0.0097983860112,ins,1,sel,88972.9658773,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,37,1.93220877159,1408691,803,0.000160674909041,0.000154521952799,-0.160318945205,1176,0.000235309704897,0.000225005453925,-0.183485730145
457,1,3,0.000134216774786,na,na,0,0.000572683639419,ins,1,neu,88972.9658773,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class,30,NA,37,1.93220877159,1408691,803,0.000160674909041,0.000154521952799,-0.160318945205,1176,0.000235309704897,0.000225005453925,-0.183485730145
304,1,3,0.000306697872176,142.641463965,0.0970857817061,na,0.0333789410812,del,1,sel,88937.2590344,,500,True,indel_continuous_1class,30,NA,248,0.532093524985,1551200,817,0.000148457628196,0.000133597757933,-0.419065504989,1100,0.000199881751549,0.000180237371407,-0.411751157457
304,1,3,0.000219907544252,224.888848958,0.0997208684926,na,2.22044604925e-18,ins,1,sel,88937.2590344,,500,True,indel_continuous_1class,30,NA,248,0.532093524985,1551200,817,0.000148457628196,0.000133597757933,-0.419065504989,1100,0.000199881751549,0.000180237371407,-0.411751157457
304,1,3,0.000212869779677,na,na,0,0.0149154180299,del,1,neu,88937.2590344,,500,True,indel_continuous_1class,30,NA,248,0.532093524985,1551200,817,0.000148457628196,0.000133597757933,-0.419065504989,1100,0.000199881751549,0.000180237371407,-0.411751157457
304,1,3,0.000135934295127,na,na,0,0.00326304425445,ins,1,neu,88937.2590344,,500,True,indel_continuous_1class,30,NA,248,0.532093524985,1551200,817,0.000148457628196,0.000133597757933,-0.419065504989,1100,0.000199881751549,0.000180237371407,-0.411751157457
354,1,3,0.000368033637205,110.898671677,0.158473699254,na,0.0447617515128,del,1,sel,88917.9752125,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,320,0.517959148546,1496614,772,0.000145397103278,0.000130097181476,-0.440488835146,1133,0.0002133871995,0.000186593132723,-0.526096219646
354,1,3,0.000211941559228,na,na,0,0.0134867896701,del,1,neu,88917.9752125,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,320,0.517959148546,1496614,772,0.000145397103278,0.000130097181476,-0.440488835146,1133,0.0002133871995,0.000186593132723,-0.526096219646
354,1,3,0.000184831880051,8.76506779665,0.217409879055,na,0.022227123697,ins,1,sel,88917.9752125,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,320,0.517959148546,1496614,772,0.000145397103278,0.000130097181476,-0.440488835146,1133,0.0002133871995,0.000186593132723,-0.526096219646
354,1,3,0.000135110612231,na,na,0,0,ins,1,neu,88917.9752125,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,320,0.517959148546,1496614,772,0.000145397103278,0.000130097181476,-0.440488835146,1133,0.0002133871995,0.000186593132723,-0.526096219646
105,1,3,0.000335513393743,47.2970074897,0.202107678777,na,0.0230832779238,del,1,sel,88912.6993357,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,291,1.09719488632,1502549,806,0.00015120099719,0.00013631572257,-0.41215037083,1091,0.000204665369646,0.000177498371101,-0.556108823553
105,1,3,0.000211750744296,na,na,0,0.0135203021493,del,1,neu,88912.6993357,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,291,1.09719488632,1502549,806,0.00015120099719,0.00013631572257,-0.41215037083,1091,0.000204665369646,0.000177498371101,-0.556108823553
105,1,3,0.000211014960127,123.127172182,0.0859378131618,na,0.0157889230328,ins,1,sel,88912.6993357,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,291,1.09719488632,1502549,806,0.00015120099719,0.00013631572257,-0.41215037083,1091,0.000204665369646,0.000177498371101,-0.556108823553
105,1,3,0.00013497755772,na,na,0,0,ins,1,neu,88912.6993357,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,291,1.09719488632,1502549,806,0.00015120099719,0.00013631572257,-0.41215037083,1091,0.000204665369646,0.000177498371101,-0.556108823553
89,1,3,0.000328439935584,128.603672522,0.0981437256776,na,0.0221370490403,del,1,sel,88900.5042278,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,331,1.18180198138,1440809,798,0.000156115036922,0.000150511202204,-0.150273440971,1138,0.000222630215561,0.000200632897359,-0.413984651656
89,1,3,0.000211631753619,na,na,0,0.0135923165079,del,1,neu,88900.5042278,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,331,1.18180198138,1440809,798,0.000156115036922,0.000150511202204,-0.150273440971,1138,0.000222630215561,0.000200632897359,-0.413984651656
89,1,3,0.000176926849707,0.1,0.001,na,0.0229184424071,ins,1,sel,88900.5042278,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,331,1.18180198138,1440809,798,0.000156115036922,0.000150511202204,-0.150273440971,1138,0.000222630215561,0.000200632897359,-0.413984651656
89,1,3,0.000134876686493,na,na,0,0,ins,1,neu,88900.5042278,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,331,1.18180198138,1440809,798,0.000156115036922,0.000150511202204,-0.150273440971,1138,0.000222630215561,0.000200632897359,-0.413984651656
151,1,3,0.000303472392704,10.2304575137,0.165960302333,na,0.0166632389647,del,1,sel,88896.9267043,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,368,0.541895216431,1377691,803,0.000164290322207,0.000157869026394,-0.163628812613,1125,0.000230170127625,0.000207173490015,-0.418604896141
151,1,3,0.000211583041208,na,na,0,0.0136278730463,del,1,neu,88896.9267043,neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,368,0.541895216431,1377691,803,0.000164290322207,0.000157869026394,-0.163628812613,1125,0.000230170127625,0.000207173490015,-0.418604896141
